# Rime user dictionary
#@/db_name	rime_ice
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	5607
#@/user_id	952a2cbd-9053-440b-94ce-ebe56d869986
ai 	唉	c=8 d=2.61297 t=5607
shi zhe me 	是这么	c=1 d=0.923116 t=5607
shou de liao 	受得了	c=0 d=0.0995012 t=5607
shou ge wei 	收个尾	c=1 d=0.927743 t=5607
shou hui lai 	收回来	c=1 d=0.748264 t=5607
shou ji hao 	手机号	c=1 d=0.980199 t=5607
shou quan 	授权	c=1 d=0.839457 t=5607
shou shang 	受伤	c=1 d=0.438235 t=5607
shu 	术	c=2 d=1.85642 t=5607
shu 	蜀	c=1 d=0.900325 t=5607
shu biao 	鼠标	c=3 d=2.39922 t=5607
shu chu 	输出	c=5 d=2.77936 t=5607
shu ju 	数据	c=2 d=1.44029 t=5607
shu ju ku 	数据库	c=9 d=5.19164 t=5607
shu ru 	输入	c=4 d=3.15879 t=5607
shu ru fa 	输入法	c=4 d=3.2599 t=5607
shu shu 	叔叔	c=1 d=0.771052 t=5607
shu yuan 	疏远	c=1 d=0.574072 t=5607
shu zhe 	竖着	c=1 d=0.839457 t=5607
shu zhi 	竖直	c=2 d=1.5606 t=5607
shu zhuang 	树状	c=1 d=0.99005 t=5607
shu zu 	数组	c=1 d=0.774916 t=5607
shuang 	爽	c=1 d=0.790571 t=5607
shuang ping 	双屏	c=2 d=1.82581 t=5607
shuang xia ba 	双下巴	c=1 d=0.937067 t=5607
shui 	睡	c=0 d=0.0985112 t=5607
shui jiao 	睡觉	c=3 d=1.01481 t=5607
shui jiao ba 	睡觉吧	c=3 d=0.845861 t=5607
shui jiao le 	睡觉了	c=0 d=0.0860708 t=5607
shui mian 	睡眠	c=1 d=0.995012 t=5607
shui shui 	睡睡	c=1 d=0.771052 t=5607
shui yi jiao 	睡一觉	c=0 d=0.071177 t=5607
shun xu 	顺序	c=1 d=0.980199 t=5607
shuo 	说	c=0 d=0.0891366 t=5607
shuo hua 	说话	c=1 d=1 t=5607
shuo le 	说了	c=1 d=0.873716 t=5607
shuo shen me 	说什么	c=2 d=1.46023 t=5607
shuo yi bian 	说一遍	c=2 d=1.6613 t=5607
shuo zhong wen 	说中文	c=7 d=4.97894 t=5607
si 	斯	c=1 d=1 t=5607
si kao 	思考	c=6 d=3.32075 t=5607
si le 	死了	c=0 d=0.0865022 t=5607
si lu 	四路	c=1 d=1 t=5607
si lu 	思路	c=5 d=3.31357 t=5607
si qian 	四千	c=0 d=0.0594521 t=5607
si qian le 	四千了	c=1 d=0.597501 t=5607
si ren 	私人	c=2 d=1.57966 t=5607
si you 	私有	c=2 d=1.76766 t=5607
song ni 	送你	c=0 d=0.0398519 t=5607
song ni xin de 	送你新的	c=1 d=0.400517 t=5607
sou 	搜	c=1 d=0.790571 t=5607
su 	溯	c=0 d=0.0752014 t=5607
su lian 	速练	c=1 d=0.923116 t=5607
su liao gan 	塑料感	c=1 d=0.440432 t=5607
su lv 	速率	c=1 d=1 t=5607
su qiu 	诉求	c=1 d=0.444858 t=5607
su su 	速速	c=1 d=0.913931 t=5607
su tong 	速通	c=2 d=1.74702 t=5607
su zhu ji 	宿主机	c=1 d=0.985112 t=5607
suan 	算	c=3 d=2.38813 t=5607
suan le 	算了	c=1 d=0.491644 t=5607
suan qiu 	算逑	c=1 d=0.489192 t=5607
sui bian 	随便	c=1 d=0.904837 t=5607
sui bian hua le 	随便花了	c=1 d=0.511709 t=5607
suo ding 	锁定	c=1 d=1 t=5607
suo neng 	所能	c=1 d=0.267135 t=5607
suo ping 	锁屏	c=1 d=0.965605 t=5607
suo yi 	所以	c=15 d=4.25359 t=5607
suo yi wo 	所以我	c=0 d=0.0506617 t=5607
suo yi wo jiu 	所以我就	c=1 d=0.509156 t=5607
suo yi yao 	所以要	c=1 d=0.960789 t=5607
suo you 	所有	c=9 d=5.1268 t=5607
suo you de 	所有的	c=2 d=1.05514 t=5607
suo you fen zhi 	所有分支	c=1 d=0.88692 t=5607
ta 	他	c=2 d=0.843665 t=5607
ta dou 	他都	c=1 d=0.955997 t=5607
ta hai shi 	她还是	c=1 d=0.97531 t=5607
ta mei you 	他没有	c=1 d=0.980199 t=5607
ta men 	他们	c=5 d=3.53792 t=5607
ta shi 	他是	c=2 d=1.62481 t=5607
ta shi yao 	他是要	c=1 d=0.909373 t=5607
ta yao 	他要	c=1 d=0.839457 t=5607
ta zai 	他在	c=1 d=0.26982 t=5607
tai 	太	c=1 d=0.918512 t=5607
tai duo 	太多	c=1 d=0.501576 t=5607
tai duo luo 	太堕落	c=1 d=0.918512 t=5607
tai gao xiao le 	太搞笑了	c=0 d=0.0718924 t=5607
tai mang le 	太忙了	c=1 d=0.99005 t=5607
tai men le 	太闷了	c=1 d=0.548812 t=5607
tai shi ji 	台式机	c=1 d=0.882497 t=5607
tai sui bian 	太随便	c=1 d=0.995012 t=5607
tai wan le 	太晚了	c=2 d=0.97531 t=5607
tan 	谈	c=1 d=0.737123 t=5607
tang 	汤	c=1 d=0.814647 t=5607
tang de you 	汤德佑	c=2 d=1.85941 t=5607
tao jian 	套件	c=1 d=0.980199 t=5607
te bie 	特别	c=3 d=1.64983 t=5607
te bie de 	特别的	c=1 d=0.786628 t=5607
teng 	疼	c=2 d=1.20394 t=5607
teng ma 	疼吗	c=1 d=0.499074 t=5607
teng wang ge 	滕王阁	c=1 d=0.927743 t=5607
ti dai 	替代	c=0 d=0.0267135 t=5607
ti dai de 	替代的	c=1 d=0.268474 t=5607
ti jiao 	提交	c=4 d=3.45764 t=5607
ti le 	提了	c=1 d=0.97531 t=5607
ti mu 	题目	c=0 d=0.0995012 t=5607
ti qian 	提前	c=2 d=0.826959 t=5607
ti shi 	提示	c=0 d=0.083527 t=5607
ti shi ma 	提示码	c=1 d=0.918512 t=5607
ti yu 	体育	c=1 d=0.404542 t=5607
ti zi 	梯子	c=2 d=1.93635 t=5607
tian 	天	c=1 d=0.980199 t=5607
tian jia 	添加	c=14 d=6.51637 t=5607
tian jia dao 	添加到	c=1 d=0.99005 t=5607
tian jia le 	添加了	c=3 d=2.24012 t=5607
tian jia ma 	添加吗	c=1 d=0.927743 t=5607
tian ti 	天梯	c=1 d=0.995012 t=5607
tiao 	条	c=1 d=0.980199 t=5607
tiao 	调	c=1 d=0.960789 t=5607
tiao dan 	跳蛋	c=1 d=1 t=5607
tiao ge 	挑个	c=1 d=0.904837 t=5607
tiao jiao 	调教	c=1 d=0.985112 t=5607
tiao jie 	调节	c=1 d=0.995012 t=5607
tiao yi 	挑一	c=0 d=0.0782705 t=5607
tiao yi tian 	挑一天	c=1 d=0.786628 t=5607
tiao zheng 	调整	c=8 d=4.70673 t=5607
ting 	听	c=1 d=0.458406 t=5607
ting hao 	挺好	c=1 d=0.618783 t=5607
ting le 	听了	c=1 d=0.794534 t=5607
ting ting ge 	听听歌	c=1 d=0.729789 t=5607
tong 	同	c=1 d=0.869358 t=5607
tong bu 	同步	c=1 d=0.980199 t=5607
tong guo 	通过	c=4 d=2.32158 t=5607
tong shi 	同时	c=1 d=0.882497 t=5607
tong yi 	统一	c=1 d=0.927743 t=5607
tong yu 	同余	c=1 d=0.865022 t=5607
tou 	投	c=1 d=0.631284 t=5607
tou hai 	头还	c=1 d=0.496585 t=5607
tou jian li 	投简历	c=0 d=0.045612 t=5607
tou wen jian 	头文件	c=1 d=0.831104 t=5607
tou zi 	投资	c=1 d=0.574072 t=5607
tu 	图	c=1 d=1 t=5607
tu biao 	图标	c=2 d=1.94624 t=5607
tu pian 	图片	c=1 d=1 t=5607
tuan gou 	团购	c=1 d=0.900325 t=5607
tui 	腿	c=1 d=0.852144 t=5607
tui duan 	推断	c=1 d=0.941765 t=5607
tui hui 	退回	c=1 d=0.985112 t=5607
tui jian 	推荐	c=1 d=1 t=5607
tui song 	推送	c=3 d=2.48045 t=5607
tuo hou 	拖后	c=1 d=0.2334 t=5607
tuo min 	脱敏	c=0 d=0.0794534 t=5607
tuo min le 	脱敏了	c=1 d=0.798516 t=5607
tuo yan 	拖延	c=1 d=0.315058 t=5607
wa ji 	瓦脊	c=1 d=0.865022 t=5607
wa zi 	袜子	c=1 d=0.913931 t=5607
wai mian 	外面	c=0 d=0.0941765 t=5607
wai mian zhu 	外面住	c=1 d=0.946485 t=5607
wan 	完	c=5 d=2.89489 t=5607
wan 	玩	c=1 d=0.798516 t=5607
wan an 	晚安	c=3 d=2.04393 t=5607
wan cheng 	完成	c=5 d=2.10667 t=5607
wan de 	玩的	c=0 d=0.0946485 t=5607
wan dian 	晚点	c=1 d=0.995012 t=5607
wan hou 	完后	c=2 d=1.98377 t=5607
wan le 	玩了	c=1 d=0.606531 t=5607
wan ou 	玩偶	c=0 d=0.0980199 t=5607
wan ou jie jie 	玩偶姐姐	c=1 d=0.985112 t=5607
wan quan 	完全	c=1 d=0.873716 t=5607
wan shan 	完善	c=6 d=2.87797 t=5607
wan shang 	晚上	c=3 d=1.83338 t=5607
wan shang le 	晚上了	c=0 d=0.0909373 t=5607
wan sheng wei 	万胜围	c=1 d=0.562705 t=5607
wan wan 	玩玩	c=1 d=0.722527 t=5607
wan zheng de 	完整的	c=3 d=2.4368 t=5607
wang 	往	c=1 d=0.88692 t=5607
wang 	王	c=0 d=0.0831104 t=5607
wang hou 	往后	c=1 d=0.313486 t=5607
wang ji 	忘记	c=1 d=0.99005 t=5607
wang li mian 	往里面	c=1 d=0.941765 t=5607
wang luo 	网络	c=3 d=1.83526 t=5607
wang shang 	往上	c=0 d=0.0960789 t=5607
wang shang yi ge 	往上一个	c=1 d=0.965605 t=5607
wang xia diao 	往下掉	c=1 d=0.67032 t=5607
wang yi 	网易	c=4 d=3.28167 t=5607
wang yi yun 	网易云	c=3 d=2.34813 t=5607
wang zhi 	网址	c=2 d=1.50405 t=5607
wang zhong yi 	王忠义	c=1 d=0.985112 t=5607
wei 	为	c=4 d=2.41253 t=5607
wei 	味	c=0 d=0.0965605 t=5607
wei 	微	c=3 d=2.13535 t=5607
wei 	胃	c=1 d=0.509156 t=5607
wei chen 	微尘	c=1 d=0.99005 t=5607
wei hu 	维护	c=1 d=0.995012 t=5607
wei hu cheng 	维护成	c=1 d=0.970446 t=5607
wei hu chu 	维护出	c=1 d=0.995012 t=5607
wei hu de 	维护的	c=1 d=0.806541 t=5607
wei le 	为了	c=2 d=1.35854 t=5607
wei man zu 	未满足	c=1 d=0.23457 t=5607
wei pei zhi 	未配置	c=1 d=0.965605 t=5607
wei sha 	为啥	c=13 d=5.57922 t=5607
wei sha ya 	为啥呀	c=1 d=0.701173 t=5607
wei shen me 	为什么	c=37 d=10.9738 t=5607
wei xin 	微信	c=30 d=13.6923 t=5607
wei zhi 	位置	c=1 d=0.873716 t=5607
wen 	文	c=1 d=0.960789 t=5607
wen 	问	c=1 d=0.955997 t=5607
wen dang 	文档	c=4 d=3.37071 t=5607
wen dang li 	文档里	c=1 d=0.729789 t=5607
wen ding 	稳定	c=1 d=1 t=5607
wen jian 	文件	c=14 d=5.47382 t=5607
wen jian jia 	文件夹	c=3 d=2.27934 t=5607
wen jian le 	文件了	c=1 d=0.970446 t=5607
wen jian ma 	文件吗	c=1 d=1 t=5607
wen jian ming 	文件名	c=1 d=0.891366 t=5607
wen jian ne 	文件呢	c=1 d=1 t=5607
wen ti 	问题	c=3 d=2.50187 t=5607
wen zhu wo le 	问住我了	c=1 d=0.980199 t=5607
wo 	我	c=33 d=6.83631 t=5607
wo ai ni 	我爱你	c=1 d=0.537944 t=5607
wo ba 	我把	c=1 d=1.03434 t=5607
wo bao bao ni 	我抱抱你	c=1 d=0.307279 t=5607
wo ben 	我本	c=0 d=0.0865022 t=5607
wo ben di 	我本地	c=1 d=0.869358 t=5607
wo bu 	我不	c=0 d=0.0970446 t=5607
wo bu chen zhi 	我不称职	c=1 d=0.597501 t=5607
wo bu chu men 	我不出门	c=1 d=0.97531 t=5607
wo bu neng 	我不能	c=3 d=2.12212 t=5607
wo bu shi 	我不是	c=1 d=0.882497 t=5607
wo bu xiang 	我不想	c=1 d=0.946485 t=5607
wo bu zhi dao 	我不知道	c=2 d=1.74925 t=5607
wo cao 	卧槽	c=0 d=0.0822835 t=5607
wo cao le 	卧槽了	c=1 d=0.826959 t=5607
wo chao bi 	我炒币	c=1 d=0.591555 t=5607
wo chao ji xi huan 	我超级喜欢	c=1 d=0.763379 t=5607
wo chi 	我吃	c=0 d=0.0955997 t=5607
wo chi bao bao 	我吃宝宝	c=1 d=0.960789 t=5607
wo chu lai 	我出来	c=1 d=0.980199 t=5607
wo chuan 	我穿	c=0 d=0.099005 t=5607
wo chuan xiao qun zi 	我穿小裙子	c=1 d=0.995012 t=5607
wo cong lai 	我从来	c=1 d=0.763379 t=5607
wo da 	我打	c=0 d=0.0960789 t=5607
wo da bu chu 	我打不出	c=1 d=0.965605 t=5607
wo dai ma 	我代码	c=1 d=0.918512 t=5607
wo dan xin 	我担心	c=0 d=0.0856415 t=5607
wo dan xin ni ya 	我担心你呀	c=1 d=0.860708 t=5607
wo de 	我的	c=48 d=9.68944 t=5607
wo deng 	我等	c=0 d=0.0980199 t=5607
wo deng hui 	我等会	c=1 d=0.985112 t=5607
wo dou 	我都	c=4 d=2.21513 t=5607
wo fa xian 	我发现	c=2 d=1.67017 t=5607
wo fan si 	我反思	c=1 d=1 t=5607
wo fu le 	我服了	c=1 d=0.657047 t=5607
wo fu zhi 	我复制	c=2 d=1.74429 t=5607
wo gai 	我该	c=0 d=0.0965605 t=5607
wo gai zuo de 	我该做的	c=1 d=0.970446 t=5607
wo gao ding 	我搞定	c=1 d=0.955997 t=5607
wo gei ni 	我给你	c=2 d=0.913931 t=5607
wo hai 	我还	c=3 d=2.21271 t=5607
wo hai mei 	我还没	c=0 d=0.0955997 t=5607
wo hai mei yong 	我还没用	c=1 d=0.960789 t=5607
wo hai que ma 	我还缺吗	c=1 d=0.99005 t=5607
wo hai shi 	我还是	c=1 d=0.97531 t=5607
wo hao ai ni 	我好爱你	c=1 d=0.831104 t=5607
wo hao nan shou 	我好难受	c=1 d=0.697676 t=5607
wo hao xiang hao xiang 	我好想好想	c=1 d=0.694197 t=5607
wo hen ai ni 	我很爱你	c=1 d=0.650509 t=5607
wo hen zai hu 	我很在乎	c=1 d=0.647265 t=5607
wo hu tu le 	我糊涂了	c=1 d=0.701173 t=5607
wo hui 	我会	c=3 d=1.50778 t=5607
wo hui 	我回	c=0 d=0.0752014 t=5607
wo hui su 	我回溯	c=1 d=0.755784 t=5607
wo ji bu qing chu le 	我记不清楚了	c=1 d=0.980199 t=5607
wo jin wan 	我今晚	c=1 d=0.701173 t=5607
wo jiu 	我就	c=2 d=0.960789 t=5607
wo jiu yao 	我就要	c=1 d=0.847894 t=5607
wo jiu yong 	我就用	c=1 d=0.895834 t=5607
wo jue de 	我觉得	c=4 d=1.81181 t=5607
wo kan 	我看	c=1 d=1.00581 t=5607
wo kan meng le 	我看懵了	c=1 d=1 t=5607
wo ke yi 	我可以	c=2 d=1.76102 t=5607
wo la 	我拉	c=0 d=0.0932394 t=5607
wo la ni men 	我拉你们	c=1 d=0.937067 t=5607
wo li jie 	我理解	c=1 d=0.70822 t=5607
wo lian 	我连	c=1 d=0.99005 t=5607
wo ling chen 	我凌晨	c=1 d=0.873716 t=5607
wo mei kan 	我没看	c=2 d=1.76257 t=5607
wo mei you 	我没有	c=3 d=2.18942 t=5607
wo men 	我们	c=5 d=1.33015 t=5607
wo ming bai le 	我明白了	c=1 d=0.241714 t=5607
wo ming ming 	我明明	c=1 d=0.951229 t=5607
wo ming tian 	我明天	c=2 d=1.68338 t=5607
wo nan shou 	我难受	c=1 d=0.759572 t=5607
wo neng 	我能	c=4 d=2.7382 t=5607
wo qi shi 	我其实	c=1 d=0.70822 t=5607
wo qu 	我去	c=2 d=1.5159 t=5607
wo ren 	我认	c=1 d=0.218712 t=5607
wo ru he 	我如何	c=3 d=2.09584 t=5607
wo shen shang 	我身上	c=1 d=0.860708 t=5607
wo shi 	我是	c=13 d=5.94652 t=5607
wo shi bu shi 	我是不是	c=2 d=1.73281 t=5607
wo shi shi 	我试试	c=1 d=0.946485 t=5607
wo shu ru 	我输入	c=1 d=0.923116 t=5607
wo shui bu zhao 	我睡不着	c=1 d=0.514274 t=5607
wo shui jiao le 	我睡觉了	c=1 d=0.818731 t=5607
wo shui yi jiao 	我睡一觉	c=1 d=0.715338 t=5607
wo shuo 	我说	c=1 d=0.666977 t=5607
wo shuo fen shou 	我说分手	c=1 d=0.715338 t=5607
wo tao yan ni 	我讨厌你	c=1 d=0.941765 t=5607
wo tou jian li 	我投简历	c=1 d=0.458406 t=5607
wo wan shang 	我晚上	c=3 d=1.89095 t=5607
wo wen 	我问	c=1 d=0.937067 t=5607
wo wo 	我我	c=1 d=0.740818 t=5607
wo xi huan 	我喜欢	c=1 d=0.847894 t=5607
wo xian zai 	我现在	c=3 d=1.60542 t=5607
wo xiang 	我想	c=4 d=3.09039 t=5607
wo xiang chi 	我想吃	c=1 d=0.951229 t=5607
wo xiang gei 	我想给	c=1 d=0.904837 t=5607
wo xiang guo 	我想过	c=1 d=0.631284 t=5607
wo xiang wen 	我想问	c=1 d=0.955997 t=5607
wo xiang xiang 	我想想	c=1 d=0.882497 t=5607
wo xiang yao 	我想要	c=1 d=0.927743 t=5607
wo xin 	我心	c=0 d=0.0980199 t=5607
wo xin shang 	我心上	c=1 d=0.985112 t=5607
wo xin tong 	我心痛	c=1 d=0.440432 t=5607
wo xu 	我许	c=1 d=0.909373 t=5607
wo yao 	我要	c=15 d=6.66667 t=5607
wo yao de 	我要的	c=1 d=0.951229 t=5607
wo yao yong 	我要用	c=1 d=0.909373 t=5607
wo ye 	我也	c=8 d=3.39443 t=5607
wo ye leng jing 	我也冷静	c=1 d=0.980199 t=5607
wo ye xiang 	我也想	c=1 d=0.843665 t=5607
wo yi 	我已	c=1 d=0.722527 t=5607
wo yi zhi 	我一直	c=3 d=1.28236 t=5607
wo yong 	我用	c=1 d=0.980199 t=5607
wo you 	我有	c=1 d=0.99005 t=5607
wo you dian 	我有点	c=3 d=1.10037 t=5607
wo zai 	我在	c=12 d=5.77178 t=5607
wo zen me 	我怎么	c=5 d=3.35457 t=5607
wo zhao dao le 	我找到了	c=1 d=0.45612 t=5607
wo zhao gong zuo 	我找工作	c=1 d=0.460704 t=5607
wo zhe bian 	我这边	c=1 d=0.606167 t=5607
wo zhe ci 	我这次	c=1 d=0.909373 t=5607
wo zhe ge 	我这个	c=1 d=0.970446 t=5607
wo zhe shi 	我这是	c=1 d=0.955997 t=5607
wo zhe yang 	我这样	c=2 d=1.76013 t=5607
wo zhen de 	我真的	c=5 d=1.67478 t=5607
wo zhi 	我只	c=1 d=0.860708 t=5607
wo zhi dao 	我知道	c=2 d=0.582748 t=5607
wo zhi dao le 	我知道了	c=0 d=0.0701173 t=5607
wo zhi jie 	我直接	c=1 d=0.985112 t=5607
wo zhi shi 	我只是	c=2 d=1.13136 t=5607
wo zhi shi xiang 	我只是想	c=1 d=0.980199 t=5607
wo zui ai de 	我最爱的	c=1 d=0.909373 t=5607
wu cai se 	无彩色	c=1 d=0.932394 t=5607
wu fa 	无法	c=11 d=5.86955 t=5607
wu fa shi yong 	无法使用	c=1 d=0.970446 t=5607
wu ke xing 	五颗星	c=1 d=0.980199 t=5607
wu rao 	勿扰	c=1 d=0.985112 t=5607
wu shan 	误删	c=1 d=0.918512 t=5607
wu xian 	无限	c=1 d=0.995012 t=5607
wu yi shi 	无意识	c=1 d=0.891366 t=5607
xi 	洗	c=0 d=0.0900325 t=5607
xi gai 	膝盖	c=2 d=1.78176 t=5607
xi gai teng 	膝盖疼	c=1 d=0.937067 t=5607
xi guan 	西关	c=2 d=1.87897 t=5607
xi huan 	喜欢	c=4 d=1.14743 t=5607
xi le 	洗了	c=1 d=0.489192 t=5607
xi mie 	熄灭	c=1 d=0.97531 t=5607
xi mie le 	熄灭了	c=1 d=0.985112 t=5607
xi ping 	熄屏	c=4 d=3.32389 t=5607
xi shou 	吸收	c=1 d=0.913931 t=5607
xi tong 	系统	c=8 d=4.20388 t=5607
xi tong zhong 	系统中	c=1 d=0.937067 t=5607
xi yi ji 	洗衣机	c=1 d=0.484325 t=5607
xia 	下	c=21 d=7.50276 t=5607
xia chu 	下厨	c=1 d=0.955997 t=5607
xia ci 	下次	c=2 d=0.83527 t=5607
xia dan le 	下单了	c=1 d=0.494109 t=5607
xia de 	下的	c=1 d=0.955997 t=5607
xia mian 	下面	c=5 d=3.38277 t=5607
xia mian de 	下面的	c=1 d=0.895834 t=5607
xia wu 	下午	c=2 d=1.25657 t=5607
xia zai 	下载	c=2 d=1.83867 t=5607
xian 	线	c=2 d=0.965605 t=5607
xian ka 	显卡	c=1 d=0.980199 t=5607
xian lian 	先练	c=1 d=0.891366 t=5607
xian qian 	先前	c=1 d=0.937067 t=5607
xian shi 	显示	c=15 d=5.98123 t=5607
xian shi cuo wu 	显示错误	c=1 d=0.955997 t=5607
xian shi qi 	显示器	c=13 d=7.70408 t=5607
xian shi wei 	显示为	c=1 d=0.995012 t=5607
xian xing 	线性	c=1 d=0.860708 t=5607
xian zai 	现在	c=14 d=5.26913 t=5607
xian zai wo zhi dao le 	现在我知道了	c=1 d=0.704688 t=5607
xian zhi 	限制	c=1 d=0.99005 t=5607
xian zhu shi 	先注释	c=1 d=1 t=5605
xiang 	像	c=1 d=0.748264 t=5607
xiang 	想	c=3 d=2.75298 t=5607
xiang ba 	想把	c=0 d=0.0644036 t=5607
xiang bu tou 	想不透	c=0 d=0.0479505 t=5607
xiang bu tou ni 	想不透你	c=1 d=0.481909 t=5607
xiang chi 	想吃	c=1 d=0.941765 t=5607
xiang dui lu jing 	相对路径	c=1 d=1 t=5607
xiang fa 	想法	c=1 d=0.718924 t=5607
xiang gang 	香港	c=1 d=0.97531 t=5607
xiang ge 	想个	c=1 d=0.687289 t=5607
xiang hou 	向后	c=2 d=1.93143 t=5607
xiang jia 	相加	c=1 d=0.878095 t=5607
xiang jian ni 	想见你	c=1 d=0.839457 t=5607
xiang la 	香辣	c=1 d=0.810584 t=5607
xiang le 	想了	c=1 d=0.199888 t=5607
xiang liang 	向量	c=1 d=0.782705 t=5607
xiang ming bai 	想明白	c=0 d=0.0565525 t=5607
xiang ming bai de 	想明白的	c=1 d=0.56836 t=5607
xiang mu 	项目	c=1 d=0.965605 t=5607
xiang ni 	像你	c=1 d=0.637628 t=5607
xiang ni 	想你	c=1 d=0.895834 t=5607
xiang qian 	向前	c=1 d=0.937067 t=5607
xiang qian jian rong 	向前兼容	c=1 d=0.970446 t=5607
xiang rang 	想让	c=1 d=0.869358 t=5607
xiang shou 	享受	c=1 d=0.398519 t=5607
xiang tian jia 	想添加	c=1 d=0.985112 t=5607
xiang tong 	相同	c=1 d=0.865022 t=5607
xiang xi 	详细	c=6 d=3.62948 t=5607
xiang xia 	向下	c=0 d=0.0891366 t=5607
xiang xia mian 	向下面	c=1 d=0.895834 t=5607
xiang xiang 	想象	c=1 d=0.913931 t=5607
xiang yao 	想要	c=0 d=0.0315058 t=5607
xiang za hua 	想咋花	c=1 d=0.752014 t=5607
xiang zai 	想在	c=1 d=0.822835 t=5607
xiang zhe 	想着	c=0 d=0.0447088 t=5607
xiang zhe ni ne 	想着你呢	c=1 d=0.449329 t=5607
xiao 	小	c=0 d=0.0932394 t=5607
xiao ding li 	小定理	c=1 d=0.937067 t=5607
xiao dui 	小队	c=1 d=0.637628 t=5607
xiao fei 	消费	c=1 d=0.748264 t=5607
xiao gong ju 	小工具	c=1 d=0.965605 t=5607
xiao gou 	小狗	c=0 d=0.0882497 t=5607
xiao gou wo 	小狗我	c=1 d=0.88692 t=5607
xiao guo 	效果	c=1 d=0.951229 t=5607
xiao jiu dian 	小酒店	c=1 d=0.628135 t=5607
xiao lin 	小林	c=3 d=1.91024 t=5607
xiao mi 	小米	c=3 d=2.53547 t=5607
xiao qun zi 	小裙子	c=0 d=0.099005 t=5607
xiao shuo 	小说	c=2 d=1.50523 t=5607
xiao si le 	笑死了	c=2 d=1.6275 t=5607
xiao tiao zheng 	小调整	c=1 d=0.97531 t=5607
xiao yi yuan 	校医院	c=3 d=2.07959 t=5607
xiao yuan wang 	校园网	c=1 d=0.913931 t=5607
xie 	些	c=6 d=3.59973 t=5607
xie 	写	c=7 d=4.41267 t=5607
xie dai ma 	写代码	c=1 d=0.937067 t=5607
xie de 	写的	c=2 d=1.65389 t=5607
xie ge 	写个	c=1 d=0.97531 t=5607
xie le 	写了	c=2 d=0.910728 t=5607
xie ru 	写入	c=1 d=0.955997 t=5607
xie wan zuo ye 	写完作业	c=1 d=0.878095 t=5607
xie yi 	协议	c=1 d=0.995012 t=5607
xie yi ge 	写一个	c=2 d=1.81004 t=5607
xin 	心	c=1 d=0.680451 t=5607
xin 	新	c=1 d=0.852144 t=5607
xin ban 	新版	c=0 d=0.0946485 t=5607
xin ban de ma 	新版的吗	c=1 d=0.951229 t=5607
xin chuang 	新创	c=1 d=0.946485 t=5607
xin de 	新的	c=3 d=2.7393 t=5607
xin li 	心里	c=2 d=0.585448 t=5607
xin nei he 	新内核	c=1 d=0.951229 t=5607
xin shang 	欣赏	c=1 d=1.03521 t=5607
xin shang ni 	欣赏你	c=1 d=0.66034 t=5607
xin sheng huo 	新生活	c=1 d=0.980199 t=5607
xin shou 	新手	c=1 d=0.960789 t=5607
xin teng 	心疼	c=1 d=0.771052 t=5607
xin teng qian 	心疼钱	c=1 d=0.923116 t=5607
xin xi 	信息	c=6 d=4.24314 t=5607
xin xi cha 	信息差	c=1 d=0.429557 t=5607
xing 	性	c=1 d=0.960789 t=5607
xing 	行	c=5 d=2.85382 t=5607
xing fu 	幸福	c=2 d=0.742698 t=5607
xing jia bi 	性价比	c=1 d=0.995012 t=5607
xing shi 	形式	c=1 d=0.985112 t=5607
xing wei 	行为	c=2 d=1.71498 t=5607
xing wei ma 	行为吗	c=1 d=0.802519 t=5607
xiu gai 	修改	c=10 d=5.17199 t=5607
xiu gai cheng 	修改成	c=1 d=0.995012 t=5607
xiu xi 	休息	c=1 d=0.683861 t=5607
xiu xi hui 	休息会	c=1 d=0.631284 t=5607
xiu zheng 	修正	c=2 d=1.83785 t=5607
xu lie 	序列	c=2 d=1.77275 t=5607
xu ni 	虚拟	c=2 d=1.9605 t=5607
xu yao 	需要	c=2 d=1.60041 t=5607
xuan 	轩	c=0 d=0.097531 t=5607
xuan ze 	选择	c=2 d=1.31471 t=5607
xue xiao 	学校	c=1 d=1.05857 t=5607
xue xiao de ren 	学校的人	c=1 d=0.722527 t=5607
xue xiao li 	学校里	c=1 d=0.951229 t=5607
xue zi 	靴子	c=1 d=0.955997 t=5607
ya 	呀	c=5 d=2.47819 t=5607
yan jiu 	研究	c=1 d=0.618783 t=5607
yan jiu xia 	研究下	c=2 d=1.61407 t=5607
yan lei 	眼泪	c=1 d=0.65377 t=5607
yan tang 	燕塘	c=1 d=0.798516 t=5607
yan zheng 	验证	c=1 d=0.882497 t=5607
yan zhong 	严重	c=2 d=1.74307 t=5607
yan zhong le 	严重了	c=1 d=0.806541 t=5607
yang 	杨	c=1 d=0.97531 t=5607
yang li 	样例	c=1 d=0.946485 t=5607
yang niu 	养牛	c=0 d=0.0900325 t=5607
yang niu deng 	养牛邓	c=1 d=0.904837 t=5607
yang za 	羊杂	c=1 d=0.810584 t=5607
yao 	药	c=1 d=0.843665 t=5607
yao 	要	c=20 d=6.33234 t=5607
yao bang wo 	要帮我	c=1 d=0.826959 t=5607
yao bu 	要不	c=1 d=0.852144 t=5607
yao bu yao 	要不要	c=1 d=0.822835 t=5607
yao dang xia 	要当下	c=1 d=0.29671 t=5607
yao de 	要的	c=1 d=0.937067 t=5607
